,P,Y,Ce,Sm,Eu,Dy,Lu,Hf,Th,U,No,Set,zircon,Sample ID,Rock type,Age(Ma),REE+Y,p,label,pred_type
39,1.186287945487678,1.0769135930573535,-1.5555994721189768,2.2814430062582263,-0.6686826436534076,1.1718002690665315,0.754628010123429,0.16268896624238324,-1.6127416331179256,-0.13000775297941677,119,Testing set,S-type zircon,181203\LA4-06,Lusatian Granitoids,563.334736744029,28.70499662981537,32.1935483870968,1.0,1.0
40,1.0674468955237966,0.6709055848756008,-0.7904923130964514,2.554382292209018,0.21483075069565316,0.9264709716110854,-0.2572982676738339,-0.6286258283243312,-1.612746350284239,-1.2938636176678173,120,Testing set,S-type zircon,181203\LA4-07,Lusatian Granitoids,555.995256046542,26.627423164825778,34.1935483870968,1.0,1.0
41,1.09785968770405,1.0973694379496464,-1.228423443030234,3.262972129361733,-0.6060625063983878,1.3170943928583287,0.4191498970649736,-0.7520888945363716,-1.3220456765267101,-1.3260672835220784,121,Testing set,S-type zircon,181203\LA4-09,Lusatian Granitoids,544.6,34.826176395032704,36.4516129032258,1.0,1.0
42,1.0084951346464361,0.9545067277978708,-1.129287749743458,2.0220723947425285,-0.7934347853265472,1.0138239782725098,0.576918329993661,-0.16286628436598707,-1.041023524670948,-0.5486241274588163,122,Testing set,S-type zircon,181203\LA4-12,Lusatian Granitoids,474.0,23.450148588017207,24.3225806451613,1.0,1.0
43,0.889741880079311,1.069295846622435,-1.378018497778049,2.7170199202168344,-0.46538158495620935,1.2306386789020691,0.44031046287081904,-1.0168254848580975,-0.9682611172340797,-0.5344114542173363,123,Testing set,S-type zircon,181203\LA4-13,Lusatian Granitoids,468.3,34.30677430200438,30.741935483871,1.0,1.0
44,-0.023287215091718882,-0.37091820025915173,0.050350974001801815,0.39581664722506327,-0.5552557291413911,-0.2620281434110378,-0.41082447638124553,0.5457915211839557,-0.6708835720424942,2.0516075306895787,124,Testing set,S-type zircon,181203\LA4-14,Lusatian Granitoids,538.7,13.886271765404674,12.0645161290323,1.0,1.0
45,1.272222199805037,0.972373969836839,-1.0799032892847469,1.5987283011300266,-1.0800528916654843,1.0258261764567804,0.5711674741183782,-0.3822655952060894,-1.3635636335544863,0.18050504845350207,125,Testing set,S-type zircon,181203\LA4-19,Lusatian Granitoids,521.2,27.9342374733405,35.6451612903226,1.0,1.0
46,0.471142018157245,0.06469961908671025,0.21044944736443824,-0.7188731353697406,-0.34350819431947394,-0.05397525260117732,0.7579562078507898,0.5925892064771406,-1.8983706283514439,1.1421667004922014,126,Testing set,S-type zircon,181203\LA4-21,Lusatian Granitoids,603.745051405509,17.55386720301847,17.258064516129,1.0,1.0
47,1.0185729375397998,0.8793932868969795,-1.3923409355805232,2.3494377244887357,-0.5862634358788514,1.1642642088296047,-0.1504175389667777,-0.8582299064755298,-0.9697729515405381,0.43709062678925814,127,Testing set,S-type zircon,181203\LA4-25,Lusatian Granitoids,493.7,32.76842873605352,36.4516129032258,1.0,1.0
48,0.7576396975506716,0.5565461900605607,-1.093587568345101,2.623343825676623,0.528215648625538,0.7312863230531631,0.21969069002471575,0.26097870962281144,-1.5173808052469482,-1.2992272368953028,128,Testing set,S-type zircon,181203\LA4-27,Lusatian Granitoids,517.4,15.323673039387508,15.8387096774194,1.0,1.0
49,1.3227524584801824,1.3814708249722798,-1.5126858917888752,1.9876431871932358,-0.9215233668515007,1.4382345345970857,1.067811728761546,-0.24126057227322037,-1.4810068385611415,-0.6829937451581614,129,Testing set,S-type zircon,181203\LA4-29,Lusatian Granitoids,562.610069875333,37.29544933007459,40.0967741935484,1.0,1.0
50,0.4638847475559017,0.5110572220101368,-0.2335983557822384,0.09612418301258652,-0.3937961620682481,0.5391623951355333,-0.022966546963796314,-2.091057754479049,0.14391972222637398,0.3729016202563059,130,Testing set,S-type zircon,16CN01-1,Leucogranite,15.0,42.39064644972321,35.6741935483871,1.0,1.0
51,0.5854192197531868,-0.2998464022695276,-1.7594105945264469,1.2505946113595015,-0.7122500701129423,0.2133589900339415,-0.9362948840817163,1.1556696302835756,-0.5951483025058728,4.447690293723932,131,Testing set,S-type zircon,16CN01-3,Leucogranite,15.0,13.166228550797204,18.2287096774194,1.0,1.0
52,0.09432658516322688,-0.27971967776122014,0.5615398318957032,-0.13357015377617965,-0.43765473181116316,-0.2058055344860367,-0.6125249608272991,-0.7348497573579705,0.8859803769102679,-0.3706305155199354,132,Testing set,S-type zircon,16CN01-6,Leucogranite,15.0,20.164263709831904,18.4625806451613,1.0,1.0
53,-0.001977072871587597,-0.09429199784726396,0.21423796853251392,-0.05043701072849947,-0.028501610452899315,0.07073182959540376,-0.47098183205640454,-0.117487142795838,0.38750008725069235,-0.46385968009912815,133,Testing set,S-type zircon,16CN01-8,Leucogranite,15.0,16.476248038923195,12.7222580645161,1.0,1.0
54,1.4376854845480624,0.7738406270168349,-1.5174620557500007,-2.559174096693747,-1.3762430414945201,0.536037970488032,1.7907724420680595,2.8399675312279307,-2.145360280502003,3.253008932174812,134,Testing set,S-type zircon,16CN01-9,Leucogranite,15.0,14.581338345387,21.6170967741935,1.0,0.0
55,1.0208525835988682,0.803646334143812,-1.1934907240356292,-1.217705102636021,-1.2430672196114296,0.6889957124811575,0.9184043584049675,1.1868452805333465,-0.6523472194936564,1.632978764170905,135,Testing set,S-type zircon,16CN01-10,Leucogranite,15.0,25.25173951004498,27.7545161290323,1.0,1.0
56,-0.3269687475319365,-0.39239133826759376,0.4083669470742996,0.023972102580023285,-0.276323738015014,-0.28926700503065084,-0.7919304981504317,-0.37721795347557924,0.7826152583574169,0.6514022162612998,136,Testing set,S-type zircon,16CN01-11,Leucogranite,15.0,16.288418263377388,11.3,1.0,1.0
57,0.2431991142976374,-0.16419302448539355,-0.4895646534799841,1.310380236870848,0.04984910891365245,0.19923101671647764,-1.2697226154813137,-1.3993349627513363,0.7184385963809644,0.7864358852384287,137,Testing set,S-type zircon,16CN01-12,Leucogranite,15.0,25.52726941588107,25.7409677419355,1.0,1.0
58,0.20337876204658595,-1.0322587533320353,-1.1377084402750846,1.641442793663083,-0.015741876358314772,-0.4143735230573624,-1.6928491625200697,1.7302106572445903,-0.1712369546775081,3.426830753011224,138,Testing set,S-type zircon,16CN02-2,Leucogranite,15.0,8.033784216886993,11.7903225806452,1.0,1.0
59,1.188581549574037,1.2065065281741385,-1.0300159327697764,-1.200395148885412,-4.007620614482009,1.000781979275767,1.8112736704646093,0.3349596496803383,-0.1726262408923511,3.5848394765692944,139,Testing set,S-type zircon,16CN02-3,Leucogranite,15.0,43.23440260224693,43.3983870967742,1.0,1.0
60,-0.09315405930602148,-0.29315483997016956,0.2716036649447695,0.23257705623856775,-0.0576926853301112,-0.24704249880673998,-0.49934708435060765,0.005745243090525865,0.31814352468460044,0.017222366865007423,140,Testing set,S-type zircon,16CN02-11,Leucogranite,15.0,13.310397564883973,10.5661290322581,1.0,1.0
61,-0.46456030268459175,-0.07994052905154539,0.31138707912038843,0.3595749418694724,-1.0951714239050607,-0.08491671219403328,-0.6043162409679266,-0.5871233579052845,1.6488745741436703,0.4095429216524217,141,Testing set,S-type zircon,16CN02-15,Leucogranite,15.0,21.33117976971271,11.4541935483871,1.0,1.0
62,0.18124907477036287,-0.16171886422477988,-0.018552277906599357,0.7549022981179194,0.6858992228922735,0.025520990188933314,-0.6346658613611993,-1.369329293771041,0.2659459958735261,-0.6264221837955153,142,Testing set,S-type zircon,16CN02-16,Leucogranite,15.0,22.468021273206094,21.0306451612903,1.0,1.0
63,0.20620699828162473,0.18687182399596486,-0.17781765936981575,-0.5433178839336238,-1.4610596223541978,0.22781286014091406,-0.4854435670719762,-1.2122014176131624,1.3197458466888061,1.8315668591355363,143,Testing set,S-type zircon,16CN02-17,Leucogranite,15.0,34.31375214438113,27.9241935483871,1.0,1.0
64,1.1852779401987574,0.7366750842324243,-1.0011219713831143,-5.0172103312115945,-2.7195931185515136,0.19226816373687597,2.355378184779307,3.7352082592531453,-1.5233454261798096,4.919981085228476,144,Testing set,S-type zircon,16CN02-18,Leucogranite,15.0,16.482975163931393,19.5216129032258,1.0,0.0
65,0.22719454567455052,-0.07797320500226976,-0.12430415366127438,-0.5624775204950603,0.17869254041785046,-0.0743105535105458,-0.11779603666043272,0.07770795133840351,0.023250893513894345,0.27124843996485487,145,Testing set,S-type zircon,16CN02-20,Leucogranite,15.0,16.977438925062494,15.5325806451613,1.0,1.0
66,0.6095609254071418,-0.056029095695584535,0.6055523128556312,0.6832746885045705,-0.1394200395149244,0.17045685373674602,-0.6910112226513834,0.8867898567470369,-0.6618256391798965,-2.2361769241547993,146,Testing set,S-type zircon,18OHZ18-20,pera-aluminous S-type granite,2490.0,21.79132513909188,27.2473531588754,1.0,0.0
67,0.6165891240811019,0.10870076060657051,0.4538889790173262,-0.1322501753203086,-0.6078885003108758,-0.01943498652592493,0.1740795877923838,2.1650554746267776,-1.4853660547317746,-1.0040582331114727,147,Testing set,S-type zircon,18OHZ18-14,pera-aluminous S-type granite,2490.0,16.094771436752872,18.1602814351863,1.0,0.0
68,0.07259197948541715,-0.43300294387823085,0.8119431242330372,1.4551504880045367,0.22996386203558117,-0.08510697807929195,-1.4373151196511267,0.5323193498617605,-0.07029073021311341,-2.1496056091513625,148,Testing set,S-type zircon,18OHZ18-02,pera-aluminous S-type granite,2490.0,20.72682555768031,20.4862794768515,1.0,0.0
69,0.2642958703180903,-0.257128186752286,0.932673354802079,0.638499863154878,-0.31874500251022847,-0.00022495651971373302,-0.9727481179742227,1.3855539818052105,-0.2553118816162147,-2.3552801540609662,149,Testing set,S-type zircon,18OHZ18-08,pera-aluminous S-type granite,2490.0,16.34554370493768,17.0835392942495,1.0,0.0
