,P,Y,Ce,Sm,Eu,Dy,Lu,Hf,Th,U,No,Set,zircon,Sample ID,Rock type,Age(Ma),label,P_copy,pred_type
34,1.0016430386064714,0.9946742964079881,-1.1465859517722166,2.9437776457469895,-1.0269654944719424,1.194620610538369,0.2876402858092232,0.9571469298830472,-1.0303533775415228,-1.6555683147737361,202,Testing set,S-type zircon,181203\LA3-53,Lusatian Granitoids,553.826084444032,1.0,18.4838709677419,1.0
35,1.0602088673834416,1.35179199234507,-1.291392031924628,3.091782432419444,-1.5509956833998453,1.4989966061168156,0.556765464076936,-1.4459408897090642,-0.5127749607264991,-0.6938687660655198,203,Testing set,S-type zircon,181203\LA3-54,Lusatian Granitoids,561.17050176776,1.0,45.4838709677419,1.0
36,1.4174885372802424,1.6614951750207125,-1.6137064712318938,0.8115320385607651,-1.9199532961723758,1.48963704152179,1.6902153155804185,-0.8812640739929624,-0.8574214020941966,0.600669671732139,204,Testing set,S-type zircon,181203\LA3-58,Lusatian Granitoids,532.6,1.0,54.4838709677419,1.0
37,1.356593256445862,1.4047850854152197,-1.4775469263231142,2.068219396378546,-1.7754748316922557,1.521111896870272,1.033268345483468,-0.5434857630658069,-0.9670098542472954,-0.12190249245454304,205,Testing set,S-type zircon,181203\LA4-03,Lusatian Granitoids,497.0,1.0,42.5806451612903,1.0
38,1.317677270013024,1.2918768020135833,-1.3457554163609522,1.6505800816667169,-1.1672774188705026,1.3172195319622317,1.0287636588973224,-0.6769254256968114,-1.2464628982722248,-0.17591772942354333,206,Testing set,S-type zircon,181203\LA4-05,Lusatian Granitoids,514.968507076995,1.0,44.0967741935484,1.0
39,1.186167744329682,1.0767067886664599,-1.5556664798429685,2.281314262723031,-0.6688864348912623,1.1716318201193616,0.754260724109222,0.1620791544957244,-1.6128619658010226,-0.1263322719367873,207,Testing set,S-type zircon,181203\LA4-06,Lusatian Granitoids,563.334736744029,1.0,32.1935483870968,1.0
40,1.067323481231047,0.6706506848663273,-0.7906008341574017,2.554322119910869,0.214551859494698,0.9262787291696261,-0.2578147980606097,-0.6291648652118332,-1.612855106391883,-1.291033766194947,208,Testing set,S-type zircon,181203\LA4-07,Lusatian Granitoids,555.995256046542,1.0,34.1935483870968,1.0
41,1.097752594585628,1.0971997385448948,-1.228495705027211,3.2630693971018156,-0.606247669954215,1.316978700844438,0.41877245469441987,-0.7525868368576308,-1.3221725684757548,-1.3234664211279605,209,Testing set,S-type zircon,181203\LA4-09,Lusatian Granitoids,544.6,1.0,36.4516129032258,1.0
42,1.0084587893554693,0.9544389813920849,-1.129311548387388,2.0221266336532975,-0.7935124295672891,1.013777569591796,0.5767312736106724,-0.16320038316923538,-1.0410783045371939,-0.546803724557615,210,Testing set,S-type zircon,181203\LA4-12,Lusatian Granitoids,474.0,1.0,24.3225806451613,1.0
43,0.88969993697658,1.0692551532486672,-1.378022604799411,2.717213189682694,-0.46548370828597097,1.230633122093784,0.44011371630657736,-1.017090945277694,-0.9683165367324441,-0.5326805575498975,211,Testing set,S-type zircon,181203\LA4-13,Lusatian Granitoids,468.3,1.0,30.741935483871,1.0
44,-0.023499168266187268,-0.37129963414756245,0.05020412814325673,0.39541389600503246,-0.5554380875678363,-0.26236664938724596,-0.41132482697538336,0.5452302827489488,-0.6710818704136474,2.0561605785762715,212,Testing set,S-type zircon,181203\LA4-14,Lusatian Granitoids,538.7,1.0,12.0645161290323,1.0
45,1.2721593868623007,0.972227095586502,-1.0799663086274434,1.5985871989805733,-1.0801623140076926,1.025706081327868,0.5708706479169322,-0.38271877360468126,-1.363649277121959,0.1836008201747328,213,Testing set,S-type zircon,181203\LA4-19,Lusatian Granitoids,521.2,1.0,35.6451612903226,1.0
46,0.47090214010922626,0.0642643934046732,0.210239761258398,-0.7196507726980005,-0.3437976364424374,-0.054393534726464826,0.7574895439887795,0.5918308927944423,-1.8985206081371597,1.1473808271791306,214,Testing set,S-type zircon,181203\LA4-21,Lusatian Granitoids,603.745051405509,1.0,17.258064516129,0.0
47,1.018515830020726,0.8792803938531994,-1.392363350994767,2.3495016119009673,-0.5863854313407632,1.1642088187604778,-0.15076956978601008,-0.8585756417751945,-0.9698657570780361,0.4398549882814261,215,Testing set,S-type zircon,181203\LA4-25,Lusatian Granitoids,493.7,1.0,36.4516129032258,1.0
48,0.75752994137885,0.5563430541098391,-1.0936467764941278,2.6233967022342286,0.5279567276854192,0.731129027716325,0.21934476089119592,0.26049651314334576,-1.5174416157086894,-1.2971019243323143,216,Testing set,S-type zircon,181203\LA4-27,Lusatian Granitoids,517.4,1.0,15.8387096774194,1.0
49,1.3226467065154097,1.3813114636028812,-1.5127549741268103,1.9874635539960483,-0.921701931213595,1.4381065507470236,1.0674979034037344,-0.2418431847892792,-1.4811423263770949,-0.6796689446813543,217,Testing set,S-type zircon,181203\LA4-29,Lusatian Granitoids,562.610069875333,1.0,40.0967741935484,1.0
50,0.4642137724594824,0.5115734189837089,-0.23338998018415208,0.09678080763153478,-0.39344045721891485,0.5396464118318157,-0.022386817618442724,-2.0902165884916077,0.14428142820229112,0.36867450576335437,218,Testing set,S-type zircon,16CN01-1,Leucogranite,15.0,1.0,35.6741935483871,1.0
51,0.585760352434937,-0.29945299728800073,-1.7591076367160041,1.2514587905807697,-0.7118638010500855,0.21379501891561448,-0.93586592171374,1.156309452332794,-0.594695142489084,4.445948118807873,219,Testing set,S-type zircon,16CN01-3,Leucogranite,15.0,1.0,18.2287096774194,1.0
52,0.09461879311956688,-0.2793232250678275,0.5616989183827119,-0.13295482438277587,-0.4372948175530038,-0.20543124464446572,-0.6120425523866301,-0.7340926958322902,0.8862502585301438,-0.3753110602589588,220,Testing set,S-type zircon,16CN01-6,Leucogranite,15.0,1.0,18.4625806451613,1.0
53,-0.0016944590929935735,-0.09386746655918608,0.21441858360459812,-0.049806735377175664,-0.028180965436064718,0.07114685082145948,-0.4704760584919088,-0.116768366658919,0.3878316520110341,-0.4685970790358291,221,Testing set,S-type zircon,16CN01-8,Leucogranite,15.0,1.0,12.7222580645161,1.0
54,1.4381115235999078,0.7743966162626489,-1.5171740958714737,-2.5589948505896114,-1.3757930444558288,0.5365215269855944,1.7916515729911564,2.840502902508017,-2.1447152935560916,3.2505382014402877,222,Testing set,S-type zircon,16CN01-9,Leucogranite,15.0,1.0,21.6170967741935,1.0
55,1.0212370959940602,0.8042068367523031,-1.1932228465266854,-1.2172846826943002,-1.2426300043730358,0.6895017982330209,0.9191394838332284,1.1874831692424854,-0.651886981546395,1.6295200859861383,223,Testing set,S-type zircon,16CN01-10,Leucogranite,15.0,1.0,27.7545161290323,1.0
